,text_a,text_b,smallsymptom,bigsymptom,match0,match1,match2,match3,match4,match5,match6,match7,match8,match9,score,100match0,100match1,100match2,100match3,100match4,100match5,100match6,100match7,100match8,100match9
897,"講就講以前中學成班算係死黨
但大個左個個都識左好多好多嘅朋友
但自己就一個人",如果你做人只係諗住以前，咁就無進步，唔會成長㗎啦！,L10,LL7,聽到你話冇咗中學嘅朋友，介唔介意講下發生咩事令你有咁嘅想法呀？另外會唔會試下參加吓新學校嘅課外活動，挑戰自己去認識新嘅朋友？,你都唔錯呀！有一班死黨！ 每個人嘅性格都唔同嘅。 如果個人比較外向嘅，咁就會識多啲朋友囉！,聽你咁講，你似乎因為自己沒有太多朋友，而好羨慕其他人可以一班朋友一齊出去玩，是嗎？,見到你話大個之後唔會做某啲嘢去識新朋友，會唔會想講下係咩嘢嚟㗎？等我哋一齊諗下仲有冇其他方法幫你識新朋友？,你有冇諗過同同事做朋友呢？你亦都可以考慮從其他途徑去識新朋友，例如係參加下興趣班之類👍,性格嘅嘢，因人而異嘅！如果你喺個內向嘅人，都唔需要迫自己對住人係咁講嘢㗎！ 反而係應該搵一個適合自己嘅圈子， 認識一班夾嘅朋友！,"每個人嘅成長過程都會有唔同嘅改變 包括對朋友嘅要求 以前中學識嘅朋友 而家同你嘅生活圈子 同生活目標 都可能好唔同啦 你可以嘗試重新建立你嘅朋友圈, 咁會更加切合你而家嘅生活","year 3 係好忙架, 個個都忙於讀書同計劃畢業之後既方向, 朋友yr1-yr2 識落班啱key 嘅。",覺得中學嘅時侯唔識同人相處，只有打機嘅朋友，果陣時發生咗啲點嘅事呢？,內向唔係一個問題，識朋友亦都唔需要一定係群體活動㗎。你喺班裏面，搵一兩個同學一齊溫書做功課，都可以同佢哋建立到好朋友嘅關係㗎！,1.0361328125,感受到你覺得孤獨難耐，你介唔介意講多啲你而家嘅生活係點，我哋一齊睇下可以點樣開始建立新嘅人際關係吖？,可能係個環境導致啲人變到好「假」，相信你第日可以識到好多真心朋友😊,睇到你覺得自己因為睇落有戒心而冇朋友，唔知你有冇試過做啲可以釋出自己善意嘅行動呢？鼓勵你可以同人坦白自己嘅感受，令佢哋知道你唔係真係對佢哋有戒心。,聽你話要搵死物陪自己，你可唔可以講多啲係點樣㗎？,我明白你對於認識新朋友需要尋找話題既厭倦，呢種厭倦更令你唔想再識新朋友。,感受到你對身邊嘅人有啲失望，你介唔介意詳細啲講下發生咗咩事情，等我睇下可以點幫你吖？,明白你一個人有苦無路訴嘅感受，你會唔會想試下同counsellor傾吓呢？佢哋除咗會聽你傾訴之外，仲可以俾啲方法你同人建立深厚啲嘅關係㗎，,你有冇朋友可以約呢？或者你試下識多啲新朋友啊😀,你可以試下將注意力放喺其他嘢度，例如諗下一陣要做啲咩、食啲咩，咁嗰種孤獨感應該就會冇咁強烈😊,你希望有朋友同你分享喜怒哀樂，一齊食飯上堂，有諗過可以點識到佢哋嗎？
898,"講就講以前中學成班算係死黨
但大個左個個都識左好多好多嘅朋友
但自己就一個人",理解你覺得好似同舊朋友疏遠咗嘅感覺，你介唔介意講下你中學畢業之後做咩嚟呢？等我哋睇下有冇辦法可以幫你搵啲新朋友？,L10,LL7,聽到你話冇咗中學嘅朋友，介唔介意講下發生咩事令你有咁嘅想法呀？另外會唔會試下參加吓新學校嘅課外活動，挑戰自己去認識新嘅朋友？,你都唔錯呀！有一班死黨！ 每個人嘅性格都唔同嘅。 如果個人比較外向嘅，咁就會識多啲朋友囉！,聽你咁講，你似乎因為自己沒有太多朋友，而好羨慕其他人可以一班朋友一齊出去玩，是嗎？,見到你話大個之後唔會做某啲嘢去識新朋友，會唔會想講下係咩嘢嚟㗎？等我哋一齊諗下仲有冇其他方法幫你識新朋友？,你有冇諗過同同事做朋友呢？你亦都可以考慮從其他途徑去識新朋友，例如係參加下興趣班之類👍,性格嘅嘢，因人而異嘅！如果你喺個內向嘅人，都唔需要迫自己對住人係咁講嘢㗎！ 反而係應該搵一個適合自己嘅圈子， 認識一班夾嘅朋友！,"每個人嘅成長過程都會有唔同嘅改變 包括對朋友嘅要求 以前中學識嘅朋友 而家同你嘅生活圈子 同生活目標 都可能好唔同啦 你可以嘗試重新建立你嘅朋友圈, 咁會更加切合你而家嘅生活","year 3 係好忙架, 個個都忙於讀書同計劃畢業之後既方向, 朋友yr1-yr2 識落班啱key 嘅。",覺得中學嘅時侯唔識同人相處，只有打機嘅朋友，果陣時發生咗啲點嘅事呢？,內向唔係一個問題，識朋友亦都唔需要一定係群體活動㗎。你喺班裏面，搵一兩個同學一齊溫書做功課，都可以同佢哋建立到好朋友嘅關係㗎！,1.0361328125,聽到你話冇咗中學嘅朋友，介唔介意講下發生咩事令你有咁嘅想法呀？另外會唔會試下參加吓新學校嘅課外活動，挑戰自己去認識新嘅朋友？,明白你覺得孤獨難耐嘅感受，你有冇試過去認識新嘅朋友呀？你介唔介意講下令你覺得「事與願違」嘅係咩事情呢？,你有無參與一啲 課外活動，例如打下波、游下水，揾下啱key 嘅朋友呀？,聽到你話自己冇一個交到心嘅人，唔知你有冇考慮過同學校counsellor傾計呢？佢哋受過專業訓練，除咗會樂意聽你講心事之外，可能仲可以俾到啲有用嘅建議你㗎。,知道你想要真心朋友，你介唔介意講下你同其他人嘅關係係點㗎？點解你會覺得佢哋唔真心嘅？,你而家周圍嘅環境有冇機會可以畀你識到新朋友呢？,孤單的確好難受。你唔需要為網上放負道歉。網友點樣回應你？,覺得孤單好正常，而且去到邊度都一樣孤單。你係幾時開始咁諗嘅呢？,理解你覺得好似同舊朋友疏遠咗嘅感覺，你介唔介意講下你中學畢業之後做咩嚟呢？等我哋睇下有冇辦法可以幫你搵啲新朋友？,理解你覺得青春不再嘅感受，不過有心唔怕遲，鼓勵你可以試下參加啲水上活動興趣班或者群組，同啲有相同諗法嘅人一齊玩。
899,"講就講以前中學成班算係死黨
但大個左個個都識左好多好多嘅朋友
但自己就一個人",你都唔錯呀！有一班死黨！ 每個人嘅性格都唔同嘅。 如果個人比較外向嘅，咁就會識多啲朋友囉！,L10,LL7,聽到你話冇咗中學嘅朋友，介唔介意講下發生咩事令你有咁嘅想法呀？另外會唔會試下參加吓新學校嘅課外活動，挑戰自己去認識新嘅朋友？,你都唔錯呀！有一班死黨！ 每個人嘅性格都唔同嘅。 如果個人比較外向嘅，咁就會識多啲朋友囉！,聽你咁講，你似乎因為自己沒有太多朋友，而好羨慕其他人可以一班朋友一齊出去玩，是嗎？,見到你話大個之後唔會做某啲嘢去識新朋友，會唔會想講下係咩嘢嚟㗎？等我哋一齊諗下仲有冇其他方法幫你識新朋友？,你有冇諗過同同事做朋友呢？你亦都可以考慮從其他途徑去識新朋友，例如係參加下興趣班之類👍,性格嘅嘢，因人而異嘅！如果你喺個內向嘅人，都唔需要迫自己對住人係咁講嘢㗎！ 反而係應該搵一個適合自己嘅圈子， 認識一班夾嘅朋友！,"每個人嘅成長過程都會有唔同嘅改變 包括對朋友嘅要求 以前中學識嘅朋友 而家同你嘅生活圈子 同生活目標 都可能好唔同啦 你可以嘗試重新建立你嘅朋友圈, 咁會更加切合你而家嘅生活","year 3 係好忙架, 個個都忙於讀書同計劃畢業之後既方向, 朋友yr1-yr2 識落班啱key 嘅。",覺得中學嘅時侯唔識同人相處，只有打機嘅朋友，果陣時發生咗啲點嘅事呢？,內向唔係一個問題，識朋友亦都唔需要一定係群體活動㗎。你喺班裏面，搵一兩個同學一齊溫書做功課，都可以同佢哋建立到好朋友嘅關係㗎！,1.0361328125,你都唔錯呀！有一班死黨！ 每個人嘅性格都唔同嘅。 如果個人比較外向嘅，咁就會識多啲朋友囉！,睇到你有好好思考過自己嘅處境，你會唔會想試下同counsellor傾下？佢哋除咗樂意聽你傾訴之外，仲可以俾啲tips你建立同維持同其他人嘅關係㗎😃,有時間嗰陣你可以試下參加啲興趣班，睇下可唔可以識到新朋友😆其他人講嘅閒言閒語你就唔洗點理啦，你又冇做錯事👍,見到你想搵啲朋友仔陪自己，鼓勵你可以參加由學會或者學校舉辦嘅活動，認識同自己志同道合嘅朋友😊,明白你想認識新朋友嘅感受，你本身有咩興趣或者嗜好㗎？鼓勵你試下參加相關嘅小組或者學會，同其他人一齊做啲自己鍾意嘅事。,唔知你有冇睇過SDS嘅網頁呢？https://www.cityu.edu.hk/sds/cs/pc/sul.htm 有唔同嘅資訊俾你面對人際關係方面嘅煩惱㗎😊,咁可能係因為喺呢啲時候你冇同任何一個人建立深層嘅聯繫，你同一兩個人一齊嘅時候係咪唔會覺得咁寂寞呢？,你覺得孤獨令人成長而變得獨立。係咩原因令你咁諗呢？,聽到你靜下來嘅時候就感到唔開心，你可以搵學校counsellor傾下㗎！,理解你想搵人傾訴嘅感受，你會唔會想試下同社工傾下計呢？佢哋受過訓練，可以專業啲聆聽你傾訴同埋俾意見你㗎。
900,其實我本身對個科好有熱誠 係成績令到我讀得辛苦 個熱誠好似俾人沖淡左咁,聽到你因為成績問題感到挫敗，加油! 唔好將自己同人比較，明天可以勝過今天的自己就可以了!,A9,AA9,聽到你因為成績稍有落後而感到失落，試回想一下自己對學科嘅熱情，唔好比一時嘅結果影響到!,理解到成績上嘅要求令你失去咗熱誠。但正所謂求學不是求分數，最重要係你享受課堂同埋學習活動，與其諗住要應付考試，不如試下當係自己向一個陌生人介紹自己鍾意嘅科目咁，用平常心面對？,你有冇認識一啲讀過你嗰科嘅朋友呀？佢哋會唔會有二手書可以俾你？,會唔會唔係嗰科目嘅問題， 亦唔係你冇能力，係因為你對嗰一科冇興趣， 所以事倍功半呀？,對啊! 找到適合自己的科目很重要! 讀書時也會格外享受呢!,感受到你讀得好辛苦，你有冇溫過老師同同學幫你呢？你又有冇考慮過轉科呀？,明白你唔鍾意自己嗰科嘅痛苦，你有冇考慮過轉科呢？,你係咪冇乜目標呢？其實如果你對一件事有熱情嘅話，就自然會好有動力去做嘢😀,你嗰科對你哋好要求好高喎！但係你都好勁喎！終要捱到sem 尾！要撐埋佢呀！,有冇啲咩方法可以令你keep住團火？欣賞你係因為興趣而揀咗呢科，希望你可以重拾返嗰股熱情😊,1.033203125,睇嚟你有啲自卑，不過所謂求學不是求分數，無論考完出嚟嘅成績好唔好，只要你喺溫習嘅過程學到嘢就已經足夠㗎喇。,每個人嘅記憶力都唔同㗎！而家知道自己背唔到書，咁到時選科嘅時候就唔好選擇一啲大多背誦嘅科目啦。,我明白你嘅感受，讀書努力過後就會知道一切都喺值得，知識喺無法被任何人奪取嘅，唔好忘記幫自己打氣呀。,感受到你嘅灰心，你平時會用咩方法溫習㗎？有冇試過唔同嘅溫習方法？,但係我哋暫時都改變唔到學制，只能盡力而為了。,讀書嘅壓力如果處理得唔好，係會令到個人好唔舒服㗎！,上堂要專心聽書呀，如果唔係就嘥左自己返學嘅時間啦！,聽到你仲未適應到大學生活，不如試一下多結交朋友，睇下佢地可唔可以幫到你?,你係覺得自己點樣同其他人格格不入呢？有需要嘅話可以去搵Language Centre尋求協助，佢地提供咗好多學習資源㗎（例如http://online-resources.lc.cityu.edu.hk/WebPages/OnlineResources/）😊,感受到你嘅retake之路好孤獨，建議你可以喺補習嘅同時認識下補習班嘅同學仔，話唔定當中都有同你一樣係retake嘅同伴呢？
901,其實我本身對個科好有熱誠 係成績令到我讀得辛苦 個熱誠好似俾人沖淡左咁,理解到成績上嘅要求令你失去咗熱誠。但正所謂求學不是求分數，最重要係你享受課堂同埋學習活動，與其諗住要應付考試，不如試下當係自己向一個陌生人介紹自己鍾意嘅科目咁，用平常心面對？,A9,AA9,聽到你因為成績稍有落後而感到失落，試回想一下自己對學科嘅熱情，唔好比一時嘅結果影響到!,理解到成績上嘅要求令你失去咗熱誠。但正所謂求學不是求分數，最重要係你享受課堂同埋學習活動，與其諗住要應付考試，不如試下當係自己向一個陌生人介紹自己鍾意嘅科目咁，用平常心面對？,你有冇認識一啲讀過你嗰科嘅朋友呀？佢哋會唔會有二手書可以俾你？,會唔會唔係嗰科目嘅問題， 亦唔係你冇能力，係因為你對嗰一科冇興趣， 所以事倍功半呀？,對啊! 找到適合自己的科目很重要! 讀書時也會格外享受呢!,感受到你讀得好辛苦，你有冇溫過老師同同學幫你呢？你又有冇考慮過轉科呀？,明白你唔鍾意自己嗰科嘅痛苦，你有冇考慮過轉科呢？,你嗰科對你哋好要求好高喎！但係你都好勁喎！終要捱到sem 尾！要撐埋佢呀！,你係咪冇乜目標呢？其實如果你對一件事有熱情嘅話，就自然會好有動力去做嘢😀,有冇啲咩方法可以令你keep住團火？欣賞你係因為興趣而揀咗呢科，希望你可以重拾返嗰股熱情😊,1.033203125,理解到成績上嘅要求令你失去咗熱誠。但正所謂求學不是求分數，最重要係你享受課堂同埋學習活動，與其諗住要應付考試，不如試下當係自己向一個陌生人介紹自己鍾意嘅科目咁，用平常心面對？,千祈唔好咁容易放棄呀！,可能呢個人就快出現呢？,建議安排好時間，唔好將工作拖延至最後一刻才做，否則只會增加自己的壓力，但都要留時間俾自己休息,要唔將你擔心轉化為動力呀！,"聽到您不開心,唔好咁灰心, 只要肯繼續努力終有一日會人得返學校",咁就要好好珍惜而家嘅機會 努力讀上去啦！,你有冇諗過點樣可以令自己做嘢嘅時候更加專心？你不妨做一陣休息一陣，跟住慢慢延長做嘢嘅時間👍,我明白你嘅感受，你可以參加多啲興趣班，認識更多朋友，陪你上堂。唔好忘記幫自己打氣呀。,因為語言嘅問題而影響自己嘅學習的確係幾麻煩😥 你有冇試過去ELC呢？佢哋有唔少服務幫學生改善自己嘅英文㗎。
902,又或者有嘢包住自己 唔會有人明白,你係咪覺得自己同其他人之間好似有啲隔膜呢？建議你可以試下同社工傾下呢個問題，佢哋可以俾啲建議你改善同其他人嘅溝通技巧㗎。,L5,LL4,你有冇試過將自己嘅心底話講畀其他人聽呢？因為每個人都係獨特嘅，你想其他人明白嘅話可以試下詳細少少咁講你嘅諗法畀值得信任嘅人聽😊,感覺其他人同你好似唔係幾溝通到咁，你會唔會想詳細講下發生咗咩事，等我哋睇下係咩部份出現咗問題？,我明白你嘅感受，幾辛苦都好，都要撐住，唔好忘記幫自己打氣呀。,睇到你話覺得好辛苦，你可唔可以講下係咩事情令你覺得咁辛苦呀？你有冇考慮過同counsellor傾下呢？佢哋除咗可以聽你傾訴之外，仲可以俾啲方法你去面對你嘅煩惱㗎。,感受到你好似有啲無助，你會唔會考慮下同學校嘅counsellor傾下計呢？佢哋除咗會耐心聽你講之外，仲可以俾啲方法你解決問題㗎。,係咪有咩事情令你覺得好難受呀？你介唔介意分享多啲？你亦可以同學校counsellor傾下，佢哋都好樂意幫你㗎😃,你係咪覺得有苦無路訴咁？你會唔會想講下係咩事情呀？我哋一齊睇下有咩解決方法吖？,你憎自己啲咩呀？想有人明白自己係正常㗎，你會唔會想試下同學校嘅counsellor傾下計，佢哋有方法幫你搵返啲正能量㗎。,人係群體動物，係會需要其他人陪伴㗎，建議你由https://www.cityu.edu.hk/sds/cs/pc/sul.htm入手，學習同人建立同維持關係嘅技巧，加油。,建議你可以試下向朋友傾訴自己嘅諗法同心情，話唔定佢地其實會明白你呢😊就算目前真係冇人明白你，將來都有機會有人明白你👍,0.7841796875,但係，一段長遠嘅關係，溝通係好重要㗎！,感受到你而家有唔少負能量鬱咗喺心裡面，有冇諗過搵學校counsellor傾吓？佢哋受過專業訓練，除咗會耐心聆聽你嘅說話之外，話唔定可以幫你搵到哋減輕不安同傷痛嘅方法㗎。,你話會喺人面前扮冇事，你介唔介意講下你最近受到啲咩事情困擾啊？,你介唔介意講下發生咗咩事，令你有咁嘅想法呀？,係咪有啲咩事情令你覺得冇真心朋友呀？如果你覺得好辛苦嘅話，可以試下同counsellor傾下計㗎，佢哋仲可以俾啲方法你去建立可以交心嘅關係㗎。,呢個時候你有咩感受呀？可唔可以講多少少你嘅經歷或者感受，等我睇下可以點樣幫你吖？,我明白你嘅感受，其實一個人都可以好開心，過得好好㗎。,你係咪覺得好難識到新朋友？平時有冇咩場合係有機會畀你識到新朋友㗎？你都可以考慮識返幾個網友😆,你係咪覺得好難識到新朋友呢？平時有冇啲會同你傾偈嘅朋友？,睇到你話想有人包容明白你嘅想法，你會唔會想講下你有咩想法呢？有時講出嚟會舒服啲㗎。
903,我仲系好緊張，唔知自己今次嘅分數,唔知今次分數，而令你緊張嘅時候，你會諗啲乜呢？,T7,TT1,唔知今次嘅成績而覺得緊張嘅時侯，你會諗啲乜？,唔知今次分數，而令你緊張嘅時候，你會諗啲乜呢？,唔肯定今次嘅考試分數，令你有點嘅感受？,唔知今次考成點而覺得緊張嘅時侯，你會諗啲乜？,擔心今次嘅分數時，你會有點嘅諗法？,唔知今次考試分數有冇進步，你嘅感受係？,一諗到今次嘅分數就怕，係咩原因呢？,既然暫時未出分數， 就無謂嘥時間去諗啦 好好比自己休息下先啦。,擔心最後分數嘅時候，你會諗啲乜？,考完試擔心分數都係正常嘅！但係，既然辛辛苦苦都考完囉！不如而家好好咁休息下先啦！,1.0361328125,唔知今次分數，而令你緊張嘅時候，你會諗啲乜呢？,正所謂日有所思夜有所夢！ 你都好期望 畢業喎 ？,既然已經考完，你喺放榜前放鬆下、慰勞下自己啦👍,準備多啲 熟習啲題目會唔會有幫助 都要抽少少時間畀自己放鬆下,sem尾壓力大係正常㗎，建議你可以同學校嘅counsellor傾下，睇下佢哋有咩減壓良方俾你😊,諗野神遊，定型嘅時候，係諗緊啲乜嘢？,準備多啲 熟習啲題目會唔會有幫助,試下同媽咪傾下，話比佢知你呢一科不太理想比佢做定心理準備,好多人一緊張呢都會有啲小動作㗎 。,緊張嘅時候就腳震，呢件事令你有點嘅感覺？
904,讀書唔叻真係好辛苦 已經好努力温但都係咁,聽到你對讀書覺得好似徒勞無功而好辛苦，會唔會係你努力嘅方法同達到理想成績有啲出入？,A2,AA2,我明白讀書喺好辛苦，要實行適合你嘅温書策略同時間管理，其實唔容易。唔好忘記幫自己打氣呀。,加油! 再辛苦都總會有盡頭! 努力係會有回報的!,讀書叻點係一個能力、一件好事黎架！,如果温得辛苦嘅時候，諗下考完試之後可以做啲乜嘢呀！ 點都盡下力温，唔好令自己後悔呀嘛！,加油! 再辛苦都就黎見到終點了! 努力係會有回報的!,如果已經温左好耐，試吓放鬆啲，比自己休息下先啦！,我明白讀書喺好辛苦，有問題嘅話可以問下師兄師姐，唔好忘記幫自己打氣呀。,明白你因為有好多科要溫而覺得辛苦，一係你由自己鍾意嘅科目開始溫起先？,溫習唔應該係臨考試一晚先溫，平日應該要恆常溫習，有足夠嘅休息，溫書先至 事半功倍㗎。,聽到你學科學業繁重，加油! 努力的人係會有回報的!,1.03125,明白焦慮令你對溫習卻步，但既然而家距離考試仲有時間，不妨試下放慢腳步，每日溫習少少？,"仲有兩個星期就考完, 恭喜你呀! ",建議安排好時間，留適當時間俾自己休息同朋友出下街放鬆心情，個人自然開心啲,明白多嘢做係好大壓力，建議分配好充足時間工作會輕鬆啲,記住有時畀自己放鬆下啊😀遇到有咩唔明就去請教下其他人啦👍,聽起嚟你覺得書本同埋電影更適合自己學習，不如你講多啲你而家嘅學習情況，睇下我可以點樣幫你？,盡量做得幾多得幾多啦😀下次提早少少開始做咪冇問題👍,你多唔多assignment要交？你不妨快少少完成咗部份功課先，咁咪唔會再成日諗起佢地😃,知道你因為英文而喺學習上感到有困難，你有冇聽過ELC呀？佢哋有唔少服務可以幫你提升英文嘅水平。你可以去睇下家😊,有冇試過坦白同屋企人講吓？話唔定講完佢哋會明白你？
905,讀書唔叻真係好辛苦 已經好努力温但都係咁,會唔會係你用唔啱方法讀呀，試吓換個方法？,A2,AA2,我明白讀書喺好辛苦，要實行適合你嘅温書策略同時間管理，其實唔容易。唔好忘記幫自己打氣呀。,加油! 再辛苦都總會有盡頭! 努力係會有回報的!,讀書叻點係一個能力、一件好事黎架！,如果温得辛苦嘅時候，諗下考完試之後可以做啲乜嘢呀！ 點都盡下力温，唔好令自己後悔呀嘛！,加油! 再辛苦都就黎見到終點了! 努力係會有回報的!,如果已經温左好耐，試吓放鬆啲，比自己休息下先啦！,我明白讀書喺好辛苦，有問題嘅話可以問下師兄師姐，唔好忘記幫自己打氣呀。,明白你因為有好多科要溫而覺得辛苦，一係你由自己鍾意嘅科目開始溫起先？,溫習唔應該係臨考試一晚先溫，平日應該要恆常溫習，有足夠嘅休息，溫書先至 事半功倍㗎。,聽到你學科學業繁重，加油! 努力的人係會有回報的!,1.03125,唔知點溫書先好🤔你可唔可以講下你平時係點溫書㗎？我哋一齊睇下可以點讀好啲吖？,聽到你考試好大壓力，比時間自己放輕鬆! 重整好心情再繼續!,考公開試難免會失去方向，人之常情。有冇俾自己一兩日放鬆吓？一味爛讀都唔係好事呀！,聽到您不開心.既然有目標又決定左重考咁就用盡自己能力做好佢啦,睇見你試過一啲特別方法去溫習都讀唔入腦。你有冇試過寫出嚟或者同其他人一齊溫習呀？,會唔會係你用唔啱方法讀呀，試吓換個方法？,如果有嘢唔明可以試下問同學或者老師呀！,明白多嘢做係好大壓力，建議分配好充足時間工作會輕鬆啲，適當時候都要俾自己休息下,但係都要提自己唔使太緊張，平常心去考，至可以發揮到應有嘅能力出黎呀。,聽到你因為成績稍有落後而感到失落，試回想一下自己對學科嘅熱情，唔好比一時嘅結果影響到!
906,讀書唔叻真係好辛苦 已經好努力温但都係咁,每個人都有佢嘅長處同短處，例如 勤力係你嘅長處；,A2,AA2,我明白讀書喺好辛苦，要實行適合你嘅温書策略同時間管理，其實唔容易。唔好忘記幫自己打氣呀。,加油! 再辛苦都總會有盡頭! 努力係會有回報的!,讀書叻點係一個能力、一件好事黎架！,如果温得辛苦嘅時候，諗下考完試之後可以做啲乜嘢呀！ 點都盡下力温，唔好令自己後悔呀嘛！,加油! 再辛苦都就黎見到終點了! 努力係會有回報的!,如果已經温左好耐，試吓放鬆啲，比自己休息下先啦！,我明白讀書喺好辛苦，有問題嘅話可以問下師兄師姐，唔好忘記幫自己打氣呀。,明白你因為有好多科要溫而覺得辛苦，一係你由自己鍾意嘅科目開始溫起先？,溫習唔應該係臨考試一晚先溫，平日應該要恆常溫習，有足夠嘅休息，溫書先至 事半功倍㗎。,聽到你學科學業繁重，加油! 努力的人係會有回報的!,1.03125,唔好諗咁多啦咁，專心準備好目前嘅嘢先。,咁咪好囉！ 考咗大半啦！攰就比自己唞一唞先啦。,你似乎對學校嘅做法感到不滿，你會唔會考慮下同其他持相同意見嘅同學向校方反映下呢？,睇到你唔太滿意而家嘅生活，你可唔可以講下你而家讀緊咩科，有啲咩事令你失去讀書嘅動力，睇下可以點樣改善而家嘅情況？,加油! 重考生面對的壓力絕對比其他考生大，熬過了這段日子，總會看到終點!,你聽落喺讀書方面遇到啲挫折，介唔介意分享下係咩事令咁諗？講出嚟可能會舒服啲㗎。,聽到你覺得自己追唔上學校嘅進度，唔知你有冇考慮過出去補習呢？可能補習老師會用一個你能夠明白嘅方法教你，幫到你趕上進度呢？,明白唔係讀返自己主修科會唔多習慣，但可能從中你會得到唔同範疇嘅知識，從而增值自己見聞,你有咩事啊？係咪喺學校唔開心呀？,你認為自己平時點解會的唔起心肝溫書呢？我哋一齊諗下點樣又源頭開始改善呢個問題吖！
907,讀書唔叻真係好辛苦 已經好努力温但都係咁,你有冇方法係可以放鬆自己令自己無咁辛苦㗎？,A2,AA2,我明白讀書喺好辛苦，要實行適合你嘅温書策略同時間管理，其實唔容易。唔好忘記幫自己打氣呀。,加油! 再辛苦都總會有盡頭! 努力係會有回報的!,讀書叻點係一個能力、一件好事黎架！,如果温得辛苦嘅時候，諗下考完試之後可以做啲乜嘢呀！ 點都盡下力温，唔好令自己後悔呀嘛！,加油! 再辛苦都就黎見到終點了! 努力係會有回報的!,如果已經温左好耐，試吓放鬆啲，比自己休息下先啦！,我明白讀書喺好辛苦，有問題嘅話可以問下師兄師姐，唔好忘記幫自己打氣呀。,明白你因為有好多科要溫而覺得辛苦，一係你由自己鍾意嘅科目開始溫起先？,溫習唔應該係臨考試一晚先溫，平日應該要恆常溫習，有足夠嘅休息，溫書先至 事半功倍㗎。,聽到你學科學業繁重，加油! 努力的人係會有回報的!,1.03125,嗯⋯⋯考試期通常都係一兩個星期，所以溫書唔應該係到咗考試時先至溫㗎,明白你經歷緊一個溫書溫唔入腦嘅狀態，建議你溫書之餘不忘俾啲時間自己休息，工欲善其事必先利其器，有個好狀態都好重要㗎。,有目標係好事，但唔好俾咁大壓力自己啊！,不如比自己專心咁休息吓先啦,睇到你好怕考試，但太緊張都有機會會影響你嘅表現。試下深呼吸放鬆自己？,你平時溫書嘅時候通常有咩習慣㗎？例如會幾時喺邊度溫呢？你覺得令自己集中唔到嘅原因會係咩呢？,明白你好希望入大學嘅心情，都欣賞你會為自己嘅前途同家人著想，希望你喺奮鬥嘅同時都不忘俾自己一啲停落嚟休息回血嘅空間，加油！,明白疫情對你學習造成影響，建議你可以睇睇https://www.cityu.edu.hk/sds/cs/pc/sul.htm，裡面有哋方法幫你喺疫情下應付學業㗎，加油💪,"其實，好多時候，壓力係自己比自己嘅。都有人工作壓力係24小時㗎。或者你試下讀書每日都定個 ""放工時間""比自己休息下？",不如你試下一路溫書，一路用個電話拍低自己做嘢嘅情況，睇下幫唔幫到你搵出令你冇效率嘅原因吖💡
908,根本盲目讀書，hea下走下堂又一個sem，完sem好似解放但其實發現自己又浪費一個學期時間,"咁樣咪讀得辛苦,大學課程有咁多選擇，有無考慮過讀下唔同department開嘅course揾下自己興趣啊?",A2,AA2,通常你hea嘅時候會做咩㗎？你覺得自己點解會集中唔到嘅？我哋一齊諗下有咩解決方法吖？,睇嚟你呢個學期真係好忙，你有冇睇過SDS嘅網站呢？https://www.cityu.edu.hk/sds/cs/pc/sul.htm有唔少資源幫你面對學業壓力同埋學習時間管理。唔好放棄，加油呀！,你可以試下分配好時間，例如係溫習同休息嘅時間，盡量係溫習嘅時候集中，唔好俾自己浪費時間,理解到成績上嘅要求令你失去咗熱誠。但正所謂求學不是求分數，最重要係你享受課堂同埋學習活動，與其諗住要應付考試，不如試下當係自己向一個陌生人介紹自己鍾意嘅科目咁，用平常心面對？,讀書嘅過程，亦都係自我了解嘅過程，,見到你好似唔係幾集中到精神溫書，建議你可以試下喺溫習期間將電話交俾家人或者朋友保管，避免將時間浪費咗去睇電話。,但係，只要你繼續都就會令你進步咗㗎。,呢個係一個好嘅發現呀！如果要改變讀書方法，可以同同學仔或者問下老師呀！,你覺得大學嘅課堂模式點樣唔同呀？不如講多啲等我哋搵下個問題嘅核心喺邊？,如果你放棄嘅話，就一定冇希望㗎啦。,1.037109375,人生就係要面對一個又一個嘅新挑戰呀！ 只要勇敢面對，迎難而上，就會有所成就嘅啦！,"聽到您不開心,唔好咁灰心, 繼續努力尋找自己所長,你可以搵學校嘅counsellor傾下㗎","咁樣咪讀得辛苦,大學課程有咁多選擇，有無考慮過讀下唔同department開嘅course揾下自己興趣啊?",唔夠時間溫習的確係令人幾煩惱，建議你可以試下同其他同學一齊溫習，遇到唔識嘅地方可以互相請教，仲可以互相鼓勵。,每個人嘅吸收時間都唔同，俾多啲時間自己溫習，努力增值自己！,如果覺得壓力太大，情緒唔好嘅時候，唔好一味抑壓住呀！,睇到你晝夜都安排咗嚟讀書，建議你可以幫自己寫個時間表，讀書之餘安排返啲時間俾自己休息，唞足精神讀書先有效率㗎。,既然知道自己不足之處就要搵適合自己嘅方法改善！可以試下安排好時間，溫習時溫習，遊戲時遊戲,我係呀！其實好都時候都係讀落先知岩唔岩自己，唔岩咪轉囉，,你仲有時間可以追! 唔好怕醜，揾下prof同同學睇下佢地幫唔幫到你?
